t,d,lon_velocity
2.7,7.091315602525411e-05,3.7749343543224807
2.7,0.0,5.350819954253812
2.7,7.086588123774894e-05,5.346070950828848
2.7,0.0,5.345350443768282
2.7,7.068009196751583e-05,5.348078198270705
2.7,7.055135604728178e-05,3.775632769480742
2.7,7.046241884038534e-05,5.3556300614974495
2.7,0.0,3.776275545135168
2.7,7.032471942318967e-05,5.350358598085068
2.7,7.020996212442411e-05,5.344066523684828
2.7,7.013068204777856e-05,5.342024946112347
2.7,7.00759114090433e-05,5.343621829707874
2.7,0.0,3.770208102370354
2.7,6.99782970511624e-05,5.349376205552588
2.7,6.987524569555771e-05,5.347436838044064
1.6999999999999995,0.0,4.403625
1.6999999999999995,0.0,4.407605341142313
2.2,0.0,4.4184835930354645
2.2,0.0,4.433455729937155
2.2,0.0,4.450456277932268
2.7,0.0025359634879794,4.469083020817832
2.7,0.0027307252643233,4.488546026686157
2.7,0.0,4.508221285054564
2.7,0.0,4.528048911966234
2.7,0.0,4.547960483058061
2.7,0.0,4.567913852818606
2.7,0.0,4.587864789987581
2.7,0.0,4.60776525342785
2.7,0.0,4.627579542708145
2.7,0.0,4.647282680629088
2.7,0.0,4.666828240014531
2.7,0.0026351942743067,4.686209513045827
2.7,0.0025088150117336,4.705416224622556
2.7,0.0023768929210724,4.724430046425756
2.7,0.0022469165700078,4.746209727727713
2.7,0.0021241341655834,4.771044439203769
2.7,0.002011963288999,4.795645830480586
2.7,0.0019123646044478,4.820047506096999
2.7,0.001826173203241,4.844278024468537
2.7,0.0017533849602236,4.868365757579437
2.7,0.0016933980439425,4.892332647083438
2.7,0.0016452116852073,4.916192320196859
2.7,0.001607585613297,4.939964719342095
2.7,0.0015791643461798,4.963657104502411
2.7,0.0015585708877057,4.9872819287888985
2.7,0.0015444744424639,5.010848040966885
2.7,0.00153563659411,5.034364310756181
2.7,0.0015309400768432,5.057837607770934
2.7,0.0015294038599693,5.081275951076146
2.7,0.0015304337310977,5.104683951811464
2.7,0.0015330709318462,5.128065847525179
2.7,0.0015367354191742,5.151425686546282
2.7,0.0015409680455545,5.174765242370119
2.7,0.0015454163102127,5.19808688576958
2.7,0.0,3.643268686201503
2.7,0.0,3.660227905583461
2.7,0.0,3.665578172123408
2.7,0.0,3.6609911824123382
2.7,0.0015266038620615,5.2260228935698025
2.7,0.0015000782296782,5.211976757098189
2.7,0.0014675535973466,5.2032973154503175
2.7,0.0014322083391388,5.199207327616082
2.7,0.0013964328868745,5.199049632929702
2.7,0.0013619494999808,5.202260771373584
2.7,0.0013299274501305,5.208352962739694
2.7,0.0,3.638790346105061
2.7,0.0012751845287967,5.22125510652198
2.7,0.0012501646414294,5.222133832593252
2.7,0.0,3.648103346646552
2.7,0.0,3.648610120463876
2.7,0.0,3.639872466673713
2.7,0.0,3.6232241228038538
2.7,0.0,3.599805150151359
2.7,0.0,3.5705848383094763
2.7,0.0,3.5363986676539367
2.7,0.0,3.497971660376103
2.7,0.0,3.455916808869044
2.7,0.0,3.410750787105957
2.7,0.0,3.362914557475144
2.7,0.0,3.3128034497537358
2.7,0.0,3.2607437296069897
2.7,0.0,3.2070181929074515
2.7,0.0,3.154060270004356
2.7,0.0,3.125880947845792
2.7,0.0,3.0972418878013404
2.7,0.0,4.602482155402889
2.7,0.0,4.563532822536513
2.2,0.0003522325360765,4.533014393736906
2.2,0.0003074709320131,4.510931633049175
2.2,0.0002675842690193,4.497097914068281
2.2,0.0001625948385871,4.490145961517615
2.2,0.0001276625745734,4.488853192335471
2.2,0.0001419527359727,4.492237925437606
2.7,0.0,4.499476636506589
2.7,0.0,4.509276694486657
2.7,0.0,4.520648861093267
2.7,0.0,4.533324208219898
2.7,0.000306244870072,4.547094056034546
2.7,0.0003184554545372,4.561773138441553
2.7,0.0003279224878924,4.577210617839755
2.7,0.000335011893271,4.5932666301314775
2.7,0.000340090608032,4.609814928160319
2.7,0.0003435098962677,4.626747272611802
2.7,0.0003455941603096,4.6439800939776354
2.7,0.00034663416987,4.661434024303657
2.7,0.0003462828245289,4.679044221356506
2.7,0.0003460400976098,4.696752771249615
2.7,0.0003458724097245,4.714510052345463
2.7,0.0003457565625537,4.732274831860798
2.7,0.0003456765295389,4.755219361579252
2.7,0.0003456212387329,4.778805422572961
2.7,0.0003455830410811,4.802347060498251
2.7,0.0003455566522345,4.825846208473717
2.7,0.0003455384215005,4.849306342704371
2.7,0.0003455258267984,4.872733108862703
2.7,0.0003455171257489,4.896129964655254
2.7,0.000345511114629,4.919496602272585
2.7,0.000345506961847,4.94284284098916
2.7,0.0003455040928977,4.966166417341283
2.7,0.0003455021108842,4.989475133617848
2.7,0.0003455007416101,5.01277024771427
2.7,0.0003454997956472,5.036054272741404
2.7,0.0003454991421288,5.059324792547346
2.7,0.0003454986906456,5.082584925097412
2.7,0.0003454983787384,5.105836679553244
2.7,0.0003454981632574,5.129080917471619
2.7,0.0003454980143923,5.152320501250597
2.7,0.0003454979115489,5.175556617216058
2.7,0.0003454978404995,5.198789790212596
2.7,0.0,3.643897642178107
2.7,0.0,3.660795556912976
2.7,0.0,3.666102286822987
2.7,0.0,3.661479436739614
2.7,0.0003385094539441,5.2264825355332025
2.7,0.0003324373391859,5.212419210109873
